PC1,PC2,PC3,Cluster
-1.219894306336071,-0.5445890438124916,-1.3075658209359913,1
-0.18109595995416353,0.8132936973744079,1.070411205005544,1
-1.7673358161188932,-0.3953558011969951,-0.6438489844494578,1
2.8182539953154846,0.0874350843722176,1.5021373916252434,0
-0.5556537207978923,-1.4816757378233651,-1.7977819442978524,1
-0.6387327804904114,0.7754257093576175,0.7001063237891729,1
-0.07813784908833626,-0.06508525055017107,-0.6940045901427522,1
2.609755619619296,0.4758833523271904,-2.296322009805228,0
2.2098850145594424,-1.2816899491165825,0.7632206308102695,0
-1.6946713418419594,0.3551459491599046,0.09887809544247529,1
-0.11133058511449798,-1.050800665054523,-0.8104138447492736,1
-0.31893916487673724,-4.055993010439657,2.5863390322881212,1
0.1347759475416913,-1.1589840698132414,-0.32674556040788766,1
1.5028656956817195,3.2405964242139595,-2.2754649164587155,0
-0.7349073982753347,0.0892866365340904,-1.0554555803138153,1
0.36742754941092765,-2.1805879254673886,-0.10151277969386183,1
1.6631817709945225,-0.03341834536104071,-2.8670163265344364,0
-0.5266308065063922,1.3401657417770558,-0.3983019977322398,1
3.175518455920102,-1.7204171308810297,-1.3536528586554364,0
0.9516638082859321,-1.1876689597952725,-0.5698465586813638,0
1.7793348268735625,0.3514622201834028,-1.3895756770073289,0
0.24391687370519277,1.1218570106948247,0.9477488206044705,1
0.32598107190533904,0.453249087817205,-2.706023174280926,0
1.6094376097102812,-2.382361267763165,0.4241896575971627,0
-0.9912513579958977,0.136947249965947,-2.052769219348555,1
1.2562034785240714,0.8819936118931135,1.1561847337084146,0
0.1837553268903685,0.9207574967119858,-0.7475452558592491,1
-0.018142003103422046,2.269694136085207,3.096197705397522,1
1.0059180209549223,0.171707297474009,0.30464834941710184,0
-0.2849650791725307,-2.1824995350239806,0.43412367310792926,1
-2.181804748985865,1.7804289592490403,-2.9022495672054056,1
0.6834141632854303,-0.9475600593931415,-0.0025704201678469142,0
0.536884643161884,-0.5585505439447354,-1.0412874649799158,0
2.2582086193426454,3.997446093076148,-1.8866462461482292,0
4.858405633943555,-2.3791333072949175,-2.196318227562382,0
-2.997421360486162,-0.6927799662853679,-1.1486391637035533,1
-0.12133175049132847,-0.8563033450368648,0.03770488397032402,1
-0.3214955402163111,0.8645953047922624,-1.3351934051124517,1
-0.15756552999554466,2.0937346222538866,-3.533233410602307,1
-0.6686886188644905,-0.0874780513822164,-1.397488595168123,1
2.732884689540963,2.887881607525056,1.1778409901423716,0
6.20747546563101,-0.30922173175012674,-1.8748322010715377,0
-2.658795420225494,0.665640184467118,-0.4222467669159686,1
0.8158191057289221,-0.5534168928180763,0.9551250761460802,0
